31.400000,27.300000,23.200000,23.470000,25.730000,616.400000,73.270000,41.981300
31.410000,27.330000,23.250000,23.540000,25.780000,623.400000,73.840000,41.566600
31.410000,27.365000,23.320000,23.600000,25.820000,630.500000,74.400000,41.102400
31.410000,27.395000,23.380000,23.670000,25.860000,637.800000,74.960000,40.626900
31.420000,27.430000,23.440000,23.740000,25.910000,645.200000,75.510000,40.140600
31.420000,27.460000,23.500000,23.810000,25.950000,652.700000,76.060000,39.644200
31.430000,27.500000,23.570000,23.880000,26.000000,660.300000,76.600000,39.138300
31.430000,27.530000,23.630000,23.950000,26.050000,668.000000,77.140000,38.623800
31.440000,27.570000,23.700000,24.020000,26.090000,675.900000,77.670000,38.101700
31.440000,27.600000,23.760000,24.100000,26.150000,683.800000,78.200000,37.572900
31.450000,27.640000,23.830000,24.170000,26.190000,691.800000,78.720000,37.038600
31.450000,27.675000,23.900000,24.250000,26.250000,699.900000,79.240000,36.500000
31.460000,27.710000,23.960000,24.320000,26.290000,708.000000,79.750000,35.959200
31.460000,27.745000,24.030000,24.400000,26.350000,716.200000,80.260000,35.418900
31.470000,27.785000,24.100000,24.470000,26.390000,724.500000,80.770000,34.881000
31.480000,27.820000,24.160000,24.540000,26.440000,732.800000,81.270000,34.347400
31.490000,27.860000,24.230000,24.620000,26.500000,741.100000,81.770000,33.819900
31.490000,27.895000,24.300000,24.690000,26.540000,749.400000,82.270000,33.300300
31.500000,27.930000,24.360000,24.760000,26.590000,757.800000,82.760000,32.790300
31.510000,27.965000,24.420000,24.830000,26.640000,766.000000,83.250000,32.291500
31.520000,28.005000,24.490000,24.900000,26.690000,774.200000,83.730000,31.805700
31.530000,28.040000,24.550000,24.970000,26.740000,782.200000,84.200000,31.335000
31.540000,28.075000,24.610000,25.040000,26.790000,790.000000,84.670000,30.882100
31.550000,28.105000,24.660000,25.100000,26.830000,797.500000,85.130000,30.486300
31.560000,28.140000,24.720000,25.160000,26.870000,804.500000,85.570000,30.111700
31.570000,28.170000,24.770000,25.210000,26.910000,811.000000,85.990000,29.759800
31.590000,28.205000,24.820000,25.270000,26.960000,816.900000,86.400000,29.431900
31.600000,28.235000,24.870000,25.320000,26.990000,821.600000,86.780000,29.129200
31.610000,28.260000,24.910000,25.360000,27.020000,825.500000,87.140000,28.852600
31.630000,28.290000,24.950000,25.410000,27.060000,828.700000,87.480000,28.603100
31.640000,28.315000,24.990000,25.450000,27.090000,831.300000,87.800000,28.381500
31.660000,28.345000,25.030000,25.490000,27.120000,833.200000,88.090000,28.188200
31.670000,28.365000,25.060000,25.520000,27.150000,834.400000,88.370000,28.079600
31.690000,28.390000,25.090000,25.550000,27.170000,835.000000,88.630000,27.999500
31.710000,28.415000,25.120000,25.580000,27.200000,834.900000,88.870000,27.947600
31.730000,28.435000,25.140000,25.600000,27.220000,834.200000,89.090000,27.923300
31.750000,28.460000,25.170000,25.620000,27.240000,833.000000,89.280000,27.926300
31.770000,28.480000,25.190000,25.640000,27.260000,831.100000,89.460000,27.955900
31.790000,28.495000,25.200000,25.650000,27.270000,828.700000,89.620000,28.011600
31.810000,28.515000,25.220000,25.660000,27.280000,825.800000,89.770000,28.092500
31.830000,28.530000,25.230000,25.670000,27.290000,822.300000,89.890000,28.197700
31.850000,28.550000,25.250000,25.680000,27.310000,818.500000,90.000000,28.326500
31.880000,28.570000,25.260000,25.680000,27.320000,814.200000,90.100000,28.476200
31.900000,28.580000,25.260000,25.680000,27.320000,809.500000,90.180000,28.644200
31.920000,28.595000,25.270000,25.680000,27.330000,804.500000,90.260000,28.828600
31.950000,28.615000,25.280000,25.680000,27.340000,799.100000,90.310000,29.027400
31.970000,28.625000,25.280000,25.680000,27.340000,793.500000,90.360000,29.239000
31.990000,28.635000,25.280000,25.680000,27.350000,787.600000,90.400000,29.461900
32.020000,28.650000,25.280000,25.670000,27.350000,781.500000,90.430000,29.694700
32.040000,28.665000,25.290000,25.670000,27.350000,775.100000,90.450000,29.935700
32.060000,28.675000,25.290000,25.660000,27.350000,768.600000,90.460000,30.183700
32.080000,28.685000,25.290000,25.650000,27.350000,762.000000,90.470000,30.437200
32.110000,28.695000,25.280000,25.650000,27.360000,755.300000,90.460000,30.694800
32.130000,28.710000,25.290000,25.650000,27.370000,748.600000,90.450000,30.899400
32.150000,28.720000,25.290000,25.640000,27.370000,741.900000,90.430000,31.105600
32.170000,28.730000,25.290000,25.640000,27.370000,735.400000,90.400000,31.312200
32.190000,28.745000,25.300000,25.640000,27.380000,729.100000,90.370000,31.518200
32.210000,28.755000,25.300000,25.630000,27.380000,723.000000,90.320000,31.722800
32.230000,28.765000,25.300000,25.630000,27.380000,717.800000,90.280000,31.925100
32.240000,28.770000,25.300000,25.630000,27.390000,712.900000,90.220000,32.124200
32.260000,28.780000,25.300000,25.630000,27.390000,708.100000,90.150000,32.319700
32.280000,28.795000,25.310000,25.630000,27.400000,703.400000,90.070000,32.510700
32.300000,28.805000,25.310000,25.620000,27.400000,699.000000,89.980000,32.696900
32.310000,28.810000,25.310000,25.620000,27.400000,694.700000,89.870000,32.872700
32.330000,28.820000,25.310000,25.620000,27.410000,690.500000,89.750000,33.044300
32.340000,28.825000,25.310000,25.620000,27.410000,686.500000,89.620000,33.211600
